gvkey,srcdate,rdq,signal_date,rdq_source
017687,2013-12-31,2014-03-10,2014-03-10,RDQ_MATCHED
017687,2014-12-31,2015-03-11,2015-03-11,RDQ_MATCHED
017687,2015-12-31,2016-03-04,2016-03-04,RDQ_MATCHED
017687,2016-12-31,2017-03-03,2017-03-03,RDQ_MATCHED
017687,2017-12-31,2018-03-05,2018-03-05,RDQ_MATCHED
017687,2018-12-31,2019-03-05,2019-03-05,RDQ_MATCHED
017687,2019-12-31,2020-03-03,2020-03-03,RDQ_MATCHED
017687,2020-12-31,2021-03-02,2021-03-02,RDQ_MATCHED
017687,2021-12-31,2022-03-08,2022-03-08,RDQ_MATCHED
017688,2011-12-31,,2012-03-15,FALLBACK
017688,2012-12-31,2013-04-04,2013-04-04,RDQ_MATCHED
017688,2013-12-31,2014-03-05,2014-03-05,RDQ_MATCHED
017688,2014-12-31,2015-03-02,2015-03-02,RDQ_MATCHED
017689,2011-12-31,,2012-03-15,FALLBACK
017689,2012-12-31,2013-04-04,2013-04-04,RDQ_MATCHED
017689,2013-12-31,2014-03-13,2014-03-13,RDQ_MATCHED
017692,2011-12-31,,2012-03-15,FALLBACK
017692,2012-12-31,2013-04-04,2013-04-04,RDQ_MATCHED
017692,2013-12-31,2014-02-11,2014-02-11,RDQ_MATCHED
017692,2014-12-31,2015-02-18,2015-02-18,RDQ_MATCHED
017693,2011-12-31,,2012-03-15,FALLBACK
017693,2012-12-31,2013-04-02,2013-04-02,RDQ_MATCHED
017693,2013-12-31,2014-02-11,2014-02-11,RDQ_MATCHED
017693,2014-12-31,2015-02-10,2015-02-10,RDQ_MATCHED
017693,2015-12-31,2016-02-09,2016-02-09,RDQ_MATCHED
017695,2011-12-31,,2012-03-15,FALLBACK
017695,2012-12-31,2013-04-02,2013-04-02,RDQ_MATCHED
017699,2016-12-31,2017-02-27,2017-02-27,RDQ_MATCHED
017716,2019-12-31,2020-05-14,2020-05-14,RDQ_MATCHED
017716,2021-12-31,2022-04-15,2022-04-15,RDQ_MATCHED
017716,2022-12-31,2023-04-17,2023-04-17,RDQ_MATCHED
017716,2023-12-31,2024-04-16,2024-04-16,RDQ_MATCHED
017717,2013-12-31,2014-04-15,2014-04-15,RDQ_MATCHED
017717,2014-12-31,2015-04-30,2015-04-30,RDQ_MATCHED
017717,2015-12-31,2016-05-02,2016-05-02,RDQ_MATCHED
017727,2014-12-31,2015-03-17,2015-03-17,RDQ_MATCHED
017727,2015-12-31,2016-03-14,2016-03-14,RDQ_MATCHED
017727,2016-12-31,2017-03-07,2017-03-07,RDQ_MATCHED
017727,2017-12-31,2018-03-13,2018-03-13,RDQ_MATCHED
017727,2018-12-31,2019-02-28,2019-02-28,RDQ_MATCHED
017727,2019-12-31,2020-02-27,2020-02-27,RDQ_MATCHED
017727,2020-12-31,2021-02-25,2021-02-25,RDQ_MATCHED
017727,2023-12-31,2024-03-04,2024-03-04,RDQ_MATCHED
017727,2024-12-31,2025-03-03,2025-03-03,RDQ_MATCHED
017746,2018-03-31,2018-06-26,2018-06-26,RDQ_MATCHED
017752,2013-03-31,2013-07-01,2013-07-01,RDQ_MATCHED
017752,2014-03-31,2014-06-30,2014-06-30,RDQ_MATCHED
017752,2015-03-31,2015-07-14,2015-07-14,RDQ_MATCHED
017752,2017-03-31,2018-02-26,2018-02-26,RDQ_MATCHED
017754,2012-12-31,2013-04-15,2013-04-15,RDQ_MATCHED
017754,2013-12-31,2014-03-31,2014-03-31,RDQ_MATCHED
017754,2014-12-31,2015-07-10,2015-07-10,RDQ_MATCHED
017754,2015-12-31,2016-03-30,2016-03-30,RDQ_MATCHED
017754,2016-12-31,2017-03-30,2017-03-30,RDQ_MATCHED
017754,2017-12-31,2018-03-13,2018-03-13,RDQ_MATCHED
017754,2018-12-31,2019-03-27,2019-03-27,RDQ_MATCHED
017754,2019-12-31,2020-03-23,2020-03-23,RDQ_MATCHED
017754,2020-12-31,2021-03-11,2021-03-11,RDQ_MATCHED
017754,2021-12-31,2022-03-10,2022-03-10,RDQ_MATCHED
017754,2022-12-31,2023-03-09,2023-03-09,RDQ_MATCHED
017754,2023-12-31,2024-03-06,2024-03-06,RDQ_MATCHED
017754,2024-12-31,2025-03-12,2025-03-12,RDQ_MATCHED
017762,2010-12-31,2011-03-04,2011-03-04,RDQ_MATCHED
017762,2011-12-31,2012-03-29,2012-03-29,RDQ_MATCHED
017762,2012-12-31,2013-03-28,2013-03-28,RDQ_MATCHED
017807,2011-12-31,,2012-03-15,FALLBACK
017807,2012-12-31,2013-04-17,2013-04-17,RDQ_MATCHED
017807,2013-12-31,2014-04-28,2014-04-28,RDQ_MATCHED
017807,2014-12-31,2015-03-09,2015-03-09,RDQ_MATCHED
017807,2015-12-31,2016-04-11,2016-04-11,RDQ_MATCHED
017807,2016-12-31,2017-03-16,2017-03-16,RDQ_MATCHED
017807,2017-12-31,2018-03-23,2018-03-23,RDQ_MATCHED
017807,2018-12-31,2019-03-29,2019-03-29,RDQ_MATCHED
017807,2019-12-31,2020-04-22,2020-04-22,RDQ_MATCHED
017808,2011-12-31,,2012-03-15,FALLBACK
017808,2012-12-31,2013-04-26,2013-04-26,RDQ_MATCHED
017808,2013-12-31,2014-02-27,2014-02-27,RDQ_MATCHED
017808,2014-12-31,2015-03-12,2015-03-12,RDQ_MATCHED
017808,2015-12-31,2016-03-09,2016-03-09,RDQ_MATCHED
017808,2016-12-31,2017-03-09,2017-03-09,RDQ_MATCHED
017808,2017-12-31,2018-03-13,2018-03-13,RDQ_MATCHED
017808,2018-12-31,2019-02-26,2019-02-26,RDQ_MATCHED
017808,2019-12-31,2020-02-24,2020-02-24,RDQ_MATCHED
017808,2020-12-31,2021-02-23,2021-02-23,RDQ_MATCHED
017808,2021-12-31,2022-03-01,2022-03-01,RDQ_MATCHED
017811,2012-12-31,2013-04-26,2013-04-26,RDQ_MATCHED
017811,2013-12-31,2014-02-06,2014-02-06,RDQ_MATCHED
017811,2014-12-31,2015-02-05,2015-02-05,RDQ_MATCHED
017811,2015-12-31,2016-02-04,2016-02-04,RDQ_MATCHED
017811,2016-12-31,2017-02-09,2017-02-09,RDQ_MATCHED
017811,2017-12-31,2018-02-13,2018-02-13,RDQ_MATCHED
017811,2018-12-31,2019-02-13,2019-02-13,RDQ_MATCHED
017811,2019-12-31,2020-02-12,2020-02-12,RDQ_MATCHED
017811,2020-12-31,2021-02-11,2021-02-11,RDQ_MATCHED
017811,2021-12-31,2022-02-10,2022-02-10,RDQ_MATCHED
017812,2013-01-31,2013-04-12,2013-04-12,RDQ_MATCHED
017812,2014-01-31,2014-03-25,2014-03-25,RDQ_MATCHED
017812,2015-01-31,2015-03-24,2015-03-24,RDQ_MATCHED
017812,2016-01-31,2016-03-15,2016-03-15,RDQ_MATCHED
017812,2017-01-31,2017-03-14,2017-03-14,RDQ_MATCHED
017812,2018-01-31,2018-03-13,2018-03-13,RDQ_MATCHED
017812,2019-01-31,2019-03-19,2019-03-19,RDQ_MATCHED
017812,2020-01-31,2020-03-17,2020-03-17,RDQ_MATCHED
017823,2013-12-31,2014-04-09,2014-04-09,RDQ_MATCHED
017823,2014-12-31,2015-03-31,2015-03-31,RDQ_MATCHED
017828,2016-12-31,2017-02-02,2017-02-02,RDQ_MATCHED
017828,2017-12-31,2018-02-01,2018-02-01,RDQ_MATCHED
017828,2018-12-31,2019-02-06,2019-02-06,RDQ_MATCHED
017828,2010-12-31,2011-02-16,2011-02-16,RDQ_MATCHED
017828,2011-12-31,2012-02-09,2012-02-09,RDQ_MATCHED
017828,2012-12-31,2013-02-07,2013-02-07,RDQ_MATCHED
017828,2013-12-31,2014-02-06,2014-02-06,RDQ_MATCHED
017828,2014-12-31,2015-02-05,2015-02-05,RDQ_MATCHED
017828,2015-12-31,2016-02-04,2016-02-04,RDQ_MATCHED
017828,2019-12-31,2020-02-11,2020-02-11,RDQ_MATCHED
017828,2020-12-31,2021-02-18,2021-02-18,RDQ_MATCHED
017828,2021-12-31,2022-02-24,2022-02-24,RDQ_MATCHED
017828,2022-12-31,2023-02-17,2023-02-17,RDQ_MATCHED
017828,2023-12-31,2024-02-22,2024-02-22,RDQ_MATCHED
017828,2024-12-31,2025-03-12,2025-03-12,RDQ_MATCHED
017853,2013-12-31,2014-03-12,2014-03-12,RDQ_MATCHED
017853,2014-12-31,2015-03-12,2015-03-12,RDQ_MATCHED
017853,2015-12-31,2016-03-23,2016-03-23,RDQ_MATCHED
017853,2016-12-31,2017-03-15,2017-03-15,RDQ_MATCHED
017853,2017-12-31,2018-03-07,2018-03-07,RDQ_MATCHED
017853,2018-12-31,2019-03-06,2019-03-06,RDQ_MATCHED
017853,2012-12-31,2013-04-18,2013-04-18,RDQ_MATCHED
017853,2020-12-31,2021-03-10,2021-03-10,RDQ_MATCHED
017853,2019-12-31,2020-03-11,2020-03-11,RDQ_MATCHED
017874,2013-12-31,2014-02-25,2014-02-25,RDQ_MATCHED
017874,2014-12-31,2015-02-19,2015-02-19,RDQ_MATCHED
017874,2015-12-31,2016-02-17,2016-02-17,RDQ_MATCHED
017874,2016-12-31,2017-02-14,2017-02-14,RDQ_MATCHED
017874,2017-12-31,2018-02-08,2018-02-08,RDQ_MATCHED
017874,2018-12-31,2019-02-07,2019-02-07,RDQ_MATCHED
017874,2019-12-31,2020-02-06,2020-02-06,RDQ_MATCHED
017874,2020-12-31,2021-02-04,2021-02-04,RDQ_MATCHED
017874,2021-12-31,2022-02-02,2022-02-02,RDQ_MATCHED
017874,2022-12-31,2023-02-01,2023-02-01,RDQ_MATCHED
017874,2023-12-31,2024-01-25,2024-01-25,RDQ_MATCHED
017874,2024-12-31,2025-01-29,2025-01-29,RDQ_MATCHED
017879,2023-09-30,2024-01-16,2024-01-16,RDQ_MATCHED
017890,2017-12-31,2018-02-22,2018-02-22,RDQ_MATCHED
017890,2018-12-31,2019-02-21,2019-02-21,RDQ_MATCHED
017890,2019-12-31,2020-02-20,2020-02-20,RDQ_MATCHED
017890,2020-12-31,2021-02-18,2021-02-18,RDQ_MATCHED
017897,2012-12-31,2013-05-03,2013-05-03,RDQ_MATCHED
017897,2013-12-31,2014-03-12,2014-03-12,RDQ_MATCHED
017897,2014-12-31,2015-03-12,2015-03-12,RDQ_MATCHED
017897,2015-12-31,2016-03-15,2016-03-15,RDQ_MATCHED
017897,2016-12-31,2017-03-22,2017-03-22,RDQ_MATCHED
017897,2017-12-31,2018-03-28,2018-03-28,RDQ_MATCHED
017897,2018-12-31,2019-03-28,2019-03-28,RDQ_MATCHED
017897,2019-12-31,2020-03-24,2020-03-24,RDQ_MATCHED
017897,2020-12-31,2021-03-30,2021-03-30,RDQ_MATCHED
017897,2021-12-31,2022-04-29,2022-04-29,RDQ_MATCHED
017897,2022-12-31,2023-03-31,2023-03-31,RDQ_MATCHED
017897,2023-12-31,2024-04-22,2024-04-22,RDQ_MATCHED
017910,2016-12-31,2017-03-31,2017-03-31,RDQ_MATCHED
017910,2022-12-31,2023-03-31,2023-03-31,RDQ_MATCHED
017910,2023-12-31,2024-04-26,2024-04-26,RDQ_MATCHED
017910,2024-12-31,2025-04-30,2025-04-30,RDQ_MATCHED
017917,2024-07-31,2024-10-29,2024-10-29,RDQ_MATCHED
017928,2013-12-31,2014-02-13,2014-02-13,RDQ_MATCHED
017928,2018-12-31,2019-02-14,2019-02-14,RDQ_MATCHED
017928,2024-12-31,2025-02-06,2025-02-06,RDQ_MATCHED
017928,2019-12-31,2020-02-12,2020-02-12,RDQ_MATCHED
017928,2020-12-31,2021-02-10,2021-02-10,RDQ_MATCHED
017928,2021-12-31,2022-02-15,2022-02-15,RDQ_MATCHED
017928,2022-12-31,2023-02-10,2023-02-10,RDQ_MATCHED
017928,2023-12-31,2024-02-14,2024-02-14,RDQ_MATCHED
017931,2011-12-31,,2012-03-15,FALLBACK
017931,2012-12-31,2013-05-07,2013-05-07,RDQ_MATCHED
017931,2013-12-31,2014-02-27,2014-02-27,RDQ_MATCHED
017931,2014-12-31,2015-03-02,2015-03-02,RDQ_MATCHED
017931,2015-12-31,2016-02-26,2016-02-26,RDQ_MATCHED
017931,2016-12-31,2017-02-28,2017-02-28,RDQ_MATCHED
017931,2017-12-31,2018-02-28,2018-02-28,RDQ_MATCHED
017931,2018-12-31,2019-03-01,2019-03-01,RDQ_MATCHED
017931,2019-12-31,2020-02-26,2020-02-26,RDQ_MATCHED
017934,2013-12-31,2014-02-27,2014-02-27,RDQ_MATCHED
017934,2014-12-31,2015-02-25,2015-02-25,RDQ_MATCHED
017934,2015-12-31,2016-02-25,2016-02-25,RDQ_MATCHED
017956,2012-12-31,2013-05-10,2013-05-10,RDQ_MATCHED
017956,2016-12-31,2017-02-23,2017-02-23,RDQ_MATCHED
017956,2017-12-31,2018-02-27,2018-02-27,RDQ_MATCHED
017956,2018-12-31,2019-02-25,2019-02-25,RDQ_MATCHED
017956,2019-12-31,2020-02-25,2020-02-25,RDQ_MATCHED
017956,2020-12-31,2021-02-23,2021-02-23,RDQ_MATCHED
017962,2013-12-31,2014-04-10,2014-04-10,RDQ_MATCHED
017962,2014-12-31,2015-04-01,2015-04-01,RDQ_MATCHED
017962,2015-12-31,2016-04-15,2016-04-15,RDQ_MATCHED
017962,2016-12-31,2017-09-05,2017-09-05,RDQ_MATCHED
017962,2017-12-31,2018-04-02,2018-04-02,RDQ_MATCHED
017985,2015-08-31,2015-12-15,2015-12-15,RDQ_MATCHED
017985,2016-08-31,2016-12-06,2016-12-06,RDQ_MATCHED
017997,2012-12-31,2013-05-13,2013-05-13,RDQ_MATCHED
017997,2013-12-31,2014-03-20,2014-03-20,RDQ_MATCHED
017997,2014-12-31,2015-03-12,2015-03-12,RDQ_MATCHED
017997,2015-12-31,2016-03-15,2016-03-15,RDQ_MATCHED
017997,2016-12-31,2017-03-09,2017-03-09,RDQ_MATCHED
017997,2017-12-31,2018-02-22,2018-02-22,RDQ_MATCHED
017997,2018-12-31,2019-02-21,2019-02-21,RDQ_MATCHED
017997,2019-12-31,2020-02-20,2020-02-20,RDQ_MATCHED
017997,2020-12-31,2021-02-25,2021-02-25,RDQ_MATCHED
017997,2021-12-31,2022-02-23,2022-02-23,RDQ_MATCHED
017997,2022-12-31,2023-02-22,2023-02-22,RDQ_MATCHED
017997,2023-12-31,2024-02-21,2024-02-21,RDQ_MATCHED
017997,2024-12-31,2025-02-20,2025-02-20,RDQ_MATCHED
017998,2013-12-31,2014-03-05,2014-03-05,RDQ_MATCHED
017998,2014-12-31,2015-02-25,2015-02-25,RDQ_MATCHED
017998,2015-12-31,2016-02-24,2016-02-24,RDQ_MATCHED
017998,2016-12-31,2017-02-22,2017-02-22,RDQ_MATCHED
017998,2017-12-31,2018-02-21,2018-02-21,RDQ_MATCHED
017998,2018-12-31,2019-02-21,2019-02-21,RDQ_MATCHED
017998,2019-12-31,2020-02-18,2020-02-18,RDQ_MATCHED
017998,2020-12-31,2021-02-23,2021-02-23,RDQ_MATCHED
017998,2023-12-31,2024-09-13,2024-09-13,RDQ_MATCHED
017998,2024-12-31,2025-03-27,2025-03-27,RDQ_MATCHED
018000,2013-12-31,2014-04-15,2014-04-15,RDQ_MATCHED
018003,2011-12-31,,2012-03-15,FALLBACK
018003,2012-12-31,2013-05-13,2013-05-13,RDQ_MATCHED
018003,2013-12-31,2014-03-14,2014-03-14,RDQ_MATCHED
018003,2014-12-31,2015-03-12,2015-03-12,RDQ_MATCHED
018003,2015-12-31,2016-03-14,2016-03-14,RDQ_MATCHED
018003,2016-12-31,2017-03-10,2017-03-10,RDQ_MATCHED
018003,2017-12-31,2018-03-05,2018-03-05,RDQ_MATCHED
018005,2011-12-31,2012-03-30,2012-03-30,RDQ_MATCHED
018005,2012-12-31,2013-03-22,2013-03-22,RDQ_MATCHED
018005,2013-12-31,2014-02-28,2014-02-28,RDQ_MATCHED
018005,2014-12-31,2015-02-25,2015-02-25,RDQ_MATCHED
018009,2011-12-31,,2012-03-15,FALLBACK
018009,2012-12-31,2013-05-20,2013-05-20,RDQ_MATCHED
018009,2013-12-31,2014-02-26,2014-02-26,RDQ_MATCHED
018009,2014-12-31,2015-02-24,2015-02-24,RDQ_MATCHED
018009,2015-12-31,2016-02-29,2016-02-29,RDQ_MATCHED
018009,2016-12-31,2017-03-01,2017-03-01,RDQ_MATCHED
018009,2017-12-31,2018-03-07,2018-03-07,RDQ_MATCHED
018009,2018-12-31,2019-03-07,2019-03-07,RDQ_MATCHED
018009,2019-12-31,2020-02-26,2020-02-26,RDQ_MATCHED
018009,2020-12-31,2021-03-01,2021-03-01,RDQ_MATCHED
018009,2021-12-31,2022-03-01,2022-03-01,RDQ_MATCHED
018009,2022-12-31,2023-02-28,2023-02-28,RDQ_MATCHED
018025,2013-12-31,2014-03-31,2014-03-31,RDQ_MATCHED
018025,2014-12-31,2015-04-14,2015-04-14,RDQ_MATCHED
018036,2011-12-31,,2012-03-15,FALLBACK
018036,2012-12-31,2013-08-02,2013-08-02,RDQ_MATCHED
018036,2013-12-31,2014-02-20,2014-02-20,RDQ_MATCHED
018036,2014-12-31,2015-02-20,2015-02-20,RDQ_MATCHED
018036,2015-12-31,2016-02-19,2016-02-19,RDQ_MATCHED
018036,2016-12-31,2017-02-23,2017-02-23,RDQ_MATCHED
018036,2017-12-31,2018-02-15,2018-02-15,RDQ_MATCHED
018036,2018-12-31,2019-02-21,2019-02-21,RDQ_MATCHED
018036,2019-12-31,2020-02-20,2020-02-20,RDQ_MATCHED
018036,2020-12-31,2021-02-17,2021-02-17,RDQ_MATCHED
018036,2021-12-31,2022-02-17,2022-02-17,RDQ_MATCHED
018036,2022-12-31,2023-02-23,2023-02-23,RDQ_MATCHED
018036,2023-12-31,2024-02-29,2024-02-29,RDQ_MATCHED
018036,2024-12-31,2025-02-26,2025-02-26,RDQ_MATCHED
018043,2011-06-30,,2011-09-13,FALLBACK
018043,2012-06-30,2013-05-24,2013-05-24,RDQ_MATCHED
018043,2013-06-30,2013-09-20,2013-09-20,RDQ_MATCHED
018043,2014-06-30,2014-08-07,2014-08-07,RDQ_MATCHED
018043,2015-06-30,2015-08-12,2015-08-12,RDQ_MATCHED
018043,2016-06-30,2016-08-08,2016-08-08,RDQ_MATCHED
018043,2017-06-30,2017-08-10,2017-08-10,RDQ_MATCHED
018043,2018-06-30,2018-08-09,2018-08-09,RDQ_MATCHED
018043,2019-06-30,2019-08-08,2019-08-08,RDQ_MATCHED
018043,2020-06-30,2020-08-06,2020-08-06,RDQ_MATCHED
018043,2021-06-30,2021-08-05,2021-08-05,RDQ_MATCHED
018043,2022-06-30,2022-08-08,2022-08-08,RDQ_MATCHED
018043,2023-06-30,2023-08-10,2023-08-10,RDQ_MATCHED
018043,2024-06-30,2024-08-08,2024-08-08,RDQ_MATCHED
018043,2025-06-30,2025-08-05,2025-08-05,RDQ_MATCHED
018047,2021-12-31,2022-02-23,2022-02-23,RDQ_MATCHED
018047,2022-12-31,2023-03-08,2023-03-08,RDQ_MATCHED
018047,2023-12-31,2024-03-07,2024-03-07,RDQ_MATCHED
018047,2024-12-31,2025-03-06,2025-03-06,RDQ_MATCHED
018050,2012-03-31,,2012-06-14,FALLBACK
018050,2013-03-31,2013-05-22,2013-05-22,RDQ_MATCHED
018050,2014-03-31,2014-05-14,2014-05-14,RDQ_MATCHED
018050,2015-03-31,2015-05-13,2015-05-13,RDQ_MATCHED
018050,2016-03-31,2016-05-12,2016-05-12,RDQ_MATCHED
018050,2017-03-31,2017-05-22,2017-05-22,RDQ_MATCHED
018050,2018-03-31,2018-05-24,2018-05-24,RDQ_MATCHED
018066,2011-12-31,,2012-03-15,FALLBACK
018066,2012-12-31,2013-05-23,2013-05-23,RDQ_MATCHED
018066,2013-12-31,2014-02-20,2014-02-20,RDQ_MATCHED
018066,2014-12-31,2015-02-19,2015-02-19,RDQ_MATCHED
018066,2018-12-31,2019-02-26,2019-02-26,RDQ_MATCHED
018066,2019-12-31,2020-03-10,2020-03-10,RDQ_MATCHED
018071,2013-12-31,2014-03-13,2014-03-13,RDQ_MATCHED
018071,2014-12-31,2015-02-26,2015-02-26,RDQ_MATCHED
018071,2015-12-31,2016-02-18,2016-02-18,RDQ_MATCHED
018071,2016-12-31,2017-02-16,2017-02-16,RDQ_MATCHED
018071,2017-12-31,2018-02-13,2018-02-13,RDQ_MATCHED
018071,2018-12-31,2019-02-12,2019-02-12,RDQ_MATCHED
018071,2019-12-31,2020-02-11,2020-02-11,RDQ_MATCHED
018071,2020-12-31,2021-02-10,2021-02-10,RDQ_MATCHED
018071,2021-12-31,2022-02-09,2022-02-09,RDQ_MATCHED
018071,2023-12-31,2024-02-06,2024-02-06,RDQ_MATCHED
018071,2024-12-31,2025-02-05,2025-02-05,RDQ_MATCHED
018071,2022-12-31,2023-02-08,2023-02-08,RDQ_MATCHED
018075,2015-12-31,,2016-03-15,FALLBACK
018075,2016-12-31,2017-04-11,2017-04-11,RDQ_MATCHED
018075,2017-12-31,2018-03-08,2018-03-08,RDQ_MATCHED
018075,2018-12-31,2019-03-14,2019-03-14,RDQ_MATCHED
018075,2019-12-31,2020-03-12,2020-03-12,RDQ_MATCHED
018075,2020-12-31,2021-03-04,2021-03-04,RDQ_MATCHED
018076,2013-12-31,2014-03-18,2014-03-18,RDQ_MATCHED
018082,2013-12-31,2014-05-07,2014-05-07,RDQ_MATCHED
018082,2014-12-31,2015-03-30,2015-03-30,RDQ_MATCHED
018082,2015-12-31,2016-03-16,2016-03-16,RDQ_MATCHED
018082,2016-12-31,2017-03-08,2017-03-08,RDQ_MATCHED
018082,2017-12-31,2018-03-30,2018-03-30,RDQ_MATCHED
018082,2018-12-31,2019-03-29,2019-03-29,RDQ_MATCHED
018082,2019-12-31,2020-04-13,2020-04-13,RDQ_MATCHED
018082,2020-12-31,2021-04-30,2021-04-30,RDQ_MATCHED
018086,2015-09-30,2015-11-23,2015-11-23,RDQ_MATCHED
018086,2016-09-30,2016-11-29,2016-11-29,RDQ_MATCHED
018086,2017-12-31,2018-02-27,2018-02-27,RDQ_MATCHED
018086,2018-12-31,2019-02-26,2019-02-26,RDQ_MATCHED
018086,2011-09-30,,2011-12-14,FALLBACK
018086,2012-09-30,2013-05-31,2013-05-31,RDQ_MATCHED
018086,2013-09-30,2013-11-07,2013-11-07,RDQ_MATCHED
018086,2014-09-30,2014-11-19,2014-11-19,RDQ_MATCHED
018086,2019-12-31,2020-02-25,2020-02-25,RDQ_MATCHED
018086,2020-12-31,2021-03-10,2021-03-10,RDQ_MATCHED
018086,2021-12-31,2022-03-15,2022-03-15,RDQ_MATCHED
018086,2022-12-31,2023-02-28,2023-02-28,RDQ_MATCHED
018103,2012-12-31,2013-03-29,2013-03-29,RDQ_MATCHED
018103,2013-12-31,2014-03-31,2014-03-31,RDQ_MATCHED
018103,2014-12-31,2015-03-31,2015-03-31,RDQ_MATCHED
018103,2015-12-31,2016-03-30,2016-03-30,RDQ_MATCHED
018103,2016-12-31,2017-03-28,2017-03-28,RDQ_MATCHED
018103,2017-12-31,2018-03-30,2018-03-30,RDQ_MATCHED
018104,2011-12-31,2012-03-15,2012-03-15,RDQ_MATCHED
018104,2012-12-31,2013-03-28,2013-03-28,RDQ_MATCHED
018104,2013-12-31,2014-03-31,2014-03-31,RDQ_MATCHED
018108,2013-12-31,2014-03-14,2014-03-14,RDQ_MATCHED
018108,2014-12-31,2015-03-11,2015-03-11,RDQ_MATCHED
018108,2015-12-31,2016-03-25,2016-03-25,RDQ_MATCHED
018108,2016-12-31,2017-03-27,2017-03-27,RDQ_MATCHED
018108,2017-12-31,2018-03-14,2018-03-14,RDQ_MATCHED
018108,2018-12-31,2019-03-13,2019-03-13,RDQ_MATCHED
018108,2019-12-31,2020-03-04,2020-03-04,RDQ_MATCHED
018109,2011-12-31,,2012-03-15,FALLBACK
018109,2012-12-31,2013-05-28,2013-05-28,RDQ_MATCHED
018109,2013-12-31,2014-03-12,2014-03-12,RDQ_MATCHED
018109,2014-12-31,2015-03-04,2015-03-04,RDQ_MATCHED
018109,2015-12-31,2016-03-07,2016-03-07,RDQ_MATCHED
018109,2016-12-31,2017-03-08,2017-03-08,RDQ_MATCHED
018109,2017-12-31,2018-02-27,2018-02-27,RDQ_MATCHED
018109,2018-12-31,2019-02-27,2019-02-27,RDQ_MATCHED
018114,2012-12-31,2013-03-27,2013-03-27,RDQ_MATCHED
018114,2013-12-31,2014-03-31,2014-03-31,RDQ_MATCHED
018114,2014-12-31,2015-03-25,2015-03-25,RDQ_MATCHED
018114,2015-12-31,2016-03-28,2016-03-28,RDQ_MATCHED
018114,2016-12-31,2017-03-22,2017-03-22,RDQ_MATCHED
018114,2017-12-31,2018-03-21,2018-03-21,RDQ_MATCHED
018114,2018-12-31,2019-03-28,2019-03-28,RDQ_MATCHED
018114,2019-12-31,2020-03-12,2020-03-12,RDQ_MATCHED
018114,2020-12-31,2021-03-11,2021-03-11,RDQ_MATCHED
018114,2021-12-31,2022-03-10,2022-03-10,RDQ_MATCHED
018114,2022-12-31,2023-03-16,2023-03-16,RDQ_MATCHED
018114,2023-12-31,2024-03-13,2024-03-13,RDQ_MATCHED
018114,2024-12-31,2025-03-17,2025-03-17,RDQ_MATCHED
018115,2011-12-31,,2012-03-15,FALLBACK
018115,2012-12-31,2013-06-03,2013-06-03,RDQ_MATCHED
018115,2013-12-31,2014-03-10,2014-03-10,RDQ_MATCHED
018115,2014-12-31,2015-03-05,2015-03-05,RDQ_MATCHED
018145,2016-12-31,2017-02-24,2017-02-24,RDQ_MATCHED
018145,2017-12-31,2018-02-28,2018-02-28,RDQ_MATCHED
018145,2014-12-31,2015-03-04,2015-03-04,RDQ_MATCHED
018145,2015-12-31,2016-02-29,2016-02-29,RDQ_MATCHED
018145,2018-12-31,2019-02-27,2019-02-27,RDQ_MATCHED
018145,2019-12-31,2020-02-26,2020-02-26,RDQ_MATCHED
018145,2020-12-31,2021-02-25,2021-02-25,RDQ_MATCHED
018145,2021-12-31,2022-02-23,2022-02-23,RDQ_MATCHED
018145,2022-12-31,2023-02-22,2023-02-22,RDQ_MATCHED
018145,2023-12-31,2024-02-21,2024-02-21,RDQ_MATCHED
018159,2016-12-31,2017-02-16,2017-02-16,RDQ_MATCHED
018159,2017-12-31,2018-02-14,2018-02-14,RDQ_MATCHED
018159,2018-12-31,2019-02-14,2019-02-14,RDQ_MATCHED
018159,2019-12-31,2020-02-13,2020-02-13,RDQ_MATCHED
018159,2020-12-31,2021-02-25,2021-02-25,RDQ_MATCHED
018159,2024-12-31,2025-02-13,2025-02-13,RDQ_MATCHED
018161,2016-12-31,2017-03-15,2017-03-15,RDQ_MATCHED
018161,2017-12-31,2018-03-07,2018-03-07,RDQ_MATCHED
018161,2018-12-31,2019-03-08,2019-03-08,RDQ_MATCHED
018161,2019-12-31,2020-03-11,2020-03-11,RDQ_MATCHED
018162,2019-12-31,2020-02-27,2020-02-27,RDQ_MATCHED
018162,2020-12-31,2021-02-23,2021-02-23,RDQ_MATCHED
018162,2021-12-31,2022-02-22,2022-02-22,RDQ_MATCHED
018162,2022-12-31,2023-02-21,2023-02-21,RDQ_MATCHED
018162,2023-12-31,2024-02-27,2024-02-27,RDQ_MATCHED
018162,2024-12-31,2025-03-04,2025-03-04,RDQ_MATCHED
018169,2012-12-31,2013-06-14,2013-06-14,RDQ_MATCHED
018169,2013-12-31,2014-02-25,2014-02-25,RDQ_MATCHED
018169,2014-12-31,2015-02-24,2015-02-24,RDQ_MATCHED
018171,2011-12-31,,2012-03-15,FALLBACK
018171,2012-12-31,2013-06-14,2013-06-14,RDQ_MATCHED
018171,2013-12-31,2014-03-26,2014-03-26,RDQ_MATCHED
018171,2014-12-31,2015-03-06,2015-03-06,RDQ_MATCHED
