gvkey,conm,tic,datadate,fyear,gsector,ggroup,gind,gsubind,naics,sic,naics2,naics3,sic2,sic4
037672,MONTAUK RENEWABLES INC,MNTK,2025-12-31,2025,55,5510,551050,55105020,211120,1311,21,211,13,1311
037673,BM TECHNOLOGIES INC,BMTX,2023-12-31,2023,40,4020,402010,40201060,518210,7370,51,518,73,7370
037694,ADS TEC ENERGY PLC,ADSE,2025-12-31,2025,20,2010,201040,20104010,335910,3690,33,335,36,3690
037752,PLAYTIKA HOLDING CORP,PLTK,2025-12-31,2025,50,5020,502020,50202020,513210,7372,51,513,73,7372
037773,EVAXION A/S  -ADR,EVAX,2025-12-31,2025,35,3520,352010,35201010,325414,2836,32,325,28,2836
037775,TELUS INTERNATIONAL IN,TIXT,2024-12-31,2024,20,2020,202020,20202030,518210,7374,51,518,73,7374
037786,BOLT BIOTHRPTCS INC,BOLT,2025-12-31,2025,35,3520,352010,35201010,325414,2836,32,325,28,2836
037793,DREAM FINDERS HOMES INC,DFH,2025-12-31,2025,25,2520,252010,25201030,236117,1531,23,236,15,1531
037810,SONDER HOLDINGS INC,SONDQ,2024-12-31,2024,25,2530,253010,25301020,721310,7000,72,721,70,7000
037811,SIGNIFY HEALTH INC,SGFY,2022-12-31,2022,35,3510,351020,35102015,621610,8082,62,621,80,8082
037812,IMMUNOCORE HOLDINGS PLC,IMCR,2025-12-31,2025,35,3520,352010,35201010,325414,2836,32,325,28,2836
037839,SUNCAR TECHNOLOGY GROUP INC,SDA,2024-12-31,2024,25,2530,253020,25302020,008111,7500,00,008,75,7500
037856,LOCAL BOUNTI CORP,LOCL,2025-12-31,2025,30,3020,302020,30202010,000111,0100,00,000,01,0100
037862,ADAGENE INC,ADAG,2025-12-31,2025,35,3520,352010,35201010,325414,2836,32,325,28,2836
037871,CORE SCIENTIFIC INC,CORZ,2025-12-31,2025,45,4510,451030,45103010,518210,7370,51,518,73,7370
037925,SANA BIOTCHNOLOGY INC,SANA,2025-12-31,2025,35,3520,352010,35201010,325414,2836,32,325,28,2836
038022,SYMBOTIC INC,SYM,2025-09-30,2025,20,2010,201060,20106020,333998,3569,33,333,35,3569
038038,SUN CONTY AIR HLD INC,SNCY,2025-12-31,2025,20,2030,203020,20302010,481111,4512,48,481,45,4512
038073,QUALTEK SERVICES INC,QTEKQ,2022-12-31,2022,20,2010,201030,20103010,237130,1623,23,237,16,1623
038081,JOANN INC,JOANQ,2023-01-31,2022,25,2550,255040,25504040,459130,5940,45,459,59,5940
038107,AURORA INNOVATION INC,AUR,2025-12-31,2025,45,4510,451030,45103010,513210,7372,51,513,73,7372
038125,HAYWARD HOLDINGS INC,HAYW,2025-12-31,2025,20,2010,201020,20102010,333996,3590,33,333,35,3590
038132,TERRAN ORBITAL CORP,LLAP,2023-12-31,2023,20,2010,201010,20101010,334220,3663,33,334,36,3663
038222,LOGISTIC PRP OF THE AMERICAS,LPA,2025-12-31,2025,60,6020,602010,60201020,531120,6512,53,531,65,6512
038237,HAGERTY INC,HGTY,2025-12-31,2025,40,4030,403010,40301010,524210,6411,52,524,64,6411
038333,GAIN THERAPEUTICS INC,GANX,2025-12-31,2025,35,3520,352010,35201010,325414,2836,32,325,28,2836
038342,PROMETHEUS BIOSCNC INC,RXDX,2022-12-31,2022,35,3520,352010,35201010,325414,2836,32,325,28,2836
038389,FINCH THERA GRP INC,FNCHQ,2023-12-31,2023,35,3520,352010,35201010,325414,2836,32,325,28,2836
038465,SKYWATER TECH INC,SKYT,2025-12-31,2025,45,4530,453010,45301020,334413,3674,33,334,36,3674
038469,IMAGENEBIO INC,IMA,2025-12-31,2025,35,3520,352020,35202010,325414,2836,32,325,28,2836
038474,RECURSION PHARMA INC,RXRX,2025-12-31,2025,35,3520,352010,35201010,325414,2836,32,325,28,2836
038491,KALTURA INC,KLTR,2025-12-31,2025,45,4510,451030,45103010,518210,7370,51,518,73,7370
038513,LAVA THERAPEUTICS N V,LVTX,2024-12-31,2024,35,3520,352010,35201010,325414,2836,32,325,28,2836
038616,QDM INTERNATIONAL INC,QDMI,2025-03-31,2024,40,4030,403010,40301010,524210,6411,52,524,64,6411
038617,ARTIVA BIOTHERAPEUTICS INC,ARTV,2025-12-31,2025,35,3520,352010,35201010,325414,2836,32,325,28,2836
038621,WESTROCK COFFEE CO,WEST,2025-12-31,2025,30,3020,302020,30202030,311920,2090,31,311,20,2090
038635,HONEST CO INC (THE),HNST,2025-12-31,2025,30,3030,303020,30302010,325620,2844,32,325,28,2844
038647,TASKUS INC,TASK,2025-12-31,2025,20,2020,202020,20202030,518210,7374,51,518,73,7374
038676,OATLY GROUP AB,OTLY,2025-12-31,2025,30,3020,302020,30202030,003115,2020,00,003,20,2020
038745,TSCAN THERAPEUTICS INC,TCRX,2025-12-31,2025,35,3520,352010,35201010,325414,2836,32,325,28,2836
038762,MOBILE INFRASTRUCTURE CORP,BEEP,2025-12-31,2025,20,2020,202010,20201050,531190,6519,53,531,65,6519
038770,FIGS INC,FIGS,2025-12-31,2025,25,2520,252030,25203010,000315,2300,00,000,23,2300
038782,VERA THERAPEUTICS INC,VERA,2025-12-31,2025,35,3520,352010,35201010,325414,2836,32,325,28,2836
038805,CENTESSA PHARMACEUTICALS PLC,CNTA,2025-12-31,2025,35,3520,352010,35201010,325414,2836,32,325,28,2836
038821,ORGANON & CO,OGN,2025-12-31,2025,35,3520,352020,35202010,325412,2834,32,325,28,2834
038832,MARQETA INC,MQ,2025-12-31,2025,40,4020,402010,40201060,522320,7389,52,522,73,7389
038835,WALKME LTD,WKME,2023-12-31,2023,45,4510,451030,45103010,518210,7370,51,518,73,7370
038870,CORE & MAIN INC,CNM,2025-01-31,2024,20,2010,201070,20107010,004237,5070,00,004,50,5070
038883,LYELL IMMUNOPHARMA INC,LYEL,2025-12-31,2025,35,3520,352010,35201010,325414,2836,32,325,28,2836
038908,VERVE THERAPEUTICS INC,VERV,2024-12-31,2024,35,3520,352010,35201010,325414,2836,32,325,28,2836
038915,SPRINKLR INC,CXM,2025-01-31,2024,45,4510,451030,45103010,518210,7370,51,518,73,7370
038920,CENTURY THERAPEUTI INC,IPSC,2025-12-31,2025,35,3520,352010,35201010,325414,2836,32,325,28,2836
038923,TELESIS BIO INC,TBIO,2023-12-31,2023,35,3520,352030,35203010,334516,3826,33,334,38,3826
038936,MISTER CAR WASH INC,MCW,2025-12-31,2025,25,2530,253020,25302020,811192,7500,81,811,75,7500
038978,KATAPULT HOLDINGS INC,KPLT,2025-12-31,2025,40,4020,402020,40202010,522220,6141,52,522,61,6141
038986,ACUMEN PHARMACEUTICALS INC,ABOS,2025-12-31,2025,35,3520,352010,35201010,325414,2836,32,325,28,2836
038995,INDIE SEMICONDUCTOR INC,INDI,2025-12-31,2025,45,4530,453010,45301020,334413,3674,33,334,36,3674
039041,DT MIDSTREAM INC,DTM,2025-12-31,2025,10,1010,101020,10102040,486210,4922,48,486,49,4922
039054,PLAYSTUDIOS INC,MYPS,2025-12-31,2025,50,5020,502020,50202020,513210,7372,51,513,73,7372
039056,BLEND LABS INC,BLND,2025-12-31,2025,45,4510,451030,45103010,518210,7370,51,518,73,7370
039057,MONTE ROSA THERAPEUTICS INC,GLUE,2025-12-31,2025,35,3520,352010,35201010,325414,2836,32,325,28,2836
039061,F45 TRAINING HLDNGS INC,FXLV,2022-12-31,2022,25,2530,253010,25301030,713940,7990,71,713,79,7990
039103,PAYONEER GLBL INC,PAYO,2025-12-31,2025,40,4020,402010,40201060,522320,7389,52,522,73,7389
039121,MOBIX LABS INC,MOBX,2025-09-30,2025,45,4530,453010,45301020,334413,3674,33,334,36,3674
039122,DUOLINGO INC,DUOL,2025-12-31,2025,25,2530,253020,25302010,611630,8200,61,611,82,8200
039124,TABOOLA.COM LTD,TBLA,2025-12-31,2025,50,5020,502030,50203010,519290,7370,51,519,73,7370
039170,SERA PROGNOSTICS INC,SERA,2025-12-31,2025,35,3520,352010,35201010,325413,2835,32,325,28,2835
039190,RANI THERAPET HOLD INC,RANI,2025-12-31,2025,35,3520,352020,35202010,325412,2834,32,325,28,2834
039197,ZEVIA PBC,ZVIA,2025-12-31,2025,30,3020,302010,30201030,312111,2086,31,312,20,2086
039246,CYTEK BIOSCIENCES INC,CTKB,2025-12-31,2025,35,3520,352030,35203010,541714,8731,54,541,87,8731
039259,COLLECTIVE AUDIENCE INC,CAUD,2023-12-31,2023,50,5020,502010,50201010,005418,7310,00,005,73,7310
039276,XPONENTIAL FITNESS INC,XPOF,2025-12-31,2025,25,2530,253010,25301030,713940,7990,71,713,79,7990
039280,EVOLV TECHNOLOGIES HOLDINGS,EVLV,2025-12-31,2025,45,4520,452030,45203010,334511,3812,33,334,38,3812
039291,CARIBOU BIOSCIENCE INC,CRBU,2025-12-31,2025,35,3520,352010,35201010,325414,2836,32,325,28,2836
039301,STRYVE FOODS INC,SNAX,2023-12-31,2023,30,3020,302020,30202030,311612,2013,31,311,20,2013
039309,STAGWELL INC,STGW,2025-12-31,2025,50,5020,502010,50201010,541810,7311,54,541,73,7311
039310,VICTORIAS SECRET AND CO,VSCO,2025-01-31,2024,25,2550,255040,25504010,458110,5621,45,458,56,5621
039316,BERKSHIRE GREY INC,BGRY,2022-12-31,2022,20,2010,201060,20106020,333998,3569,33,333,35,3569
039319,GXO LOGISTIC INC,GXO,2025-12-31,2025,20,2030,203010,20301010,541614,4731,54,541,47,4731
039359,RALLYBIO CORP,RLYB,2025-12-31,2025,35,3520,352010,35201010,325414,2836,32,325,28,2836
039371,CYXTERA TECHNOLOGIES INC,CYXTQ,2022-12-31,2022,45,4510,451020,45102030,518210,7370,51,518,73,7370
039402,TANGO THERAPEUTICS INC,TNGX,2025-12-31,2025,35,3520,352010,35201010,325414,2836,32,325,28,2836
039418,ROCKLEY PHOTONICS HLDING LTD,RKLYQ,2021-12-31,2021,45,4530,453010,45301020,334413,3674,33,334,36,3674
039448,AEYE INC,LIDR,2025-12-31,2025,45,4520,452030,45203010,334519,3829,33,334,38,3829
039464,NEWLAKE CAPITAL PARTNERS INC,NLCP,2025-12-31,2025,60,6010,601025,60102510,531190,6798,53,531,67,6798
039481,ON HOLDING AG,ONON,2025-12-31,2025,25,2520,252030,25203020,316210,3140,31,316,31,3140
039503,ROCKET LAB CORP,RKLB,2025-12-31,2025,20,2010,201010,20101010,336414,3760,33,336,37,3760
039508,DICE THERAPEUTICS INC,DICE,2022-12-31,2022,35,3520,352020,35202010,325412,2834,32,325,28,2834
039528,SATIXFY COMMUNICATIONS LTD,SATX,2024-12-31,2024,45,4520,452010,45201020,334220,3663,33,334,36,3663
039542,SOVOS BRANDS INC,SOVO,2023-12-31,2023,30,3020,302020,30202030,311999,2030,31,311,20,2030
039544,OLAPLEX HOLDINGS INC,OLPX,2025-12-31,2025,30,3030,303020,30302010,325620,2844,32,325,28,2844
039556,BRILLIANT EARTH GP INC,BRLT,2025-12-31,2025,25,2550,255040,25504040,458310,5944,45,458,59,5944
039563,CUE HEALTH INC,HLTHQ,2023-12-31,2023,35,3510,351010,35101010,339112,3841,33,339,38,3841
039596,TDCX INC -ADS,TDCX,2023-12-31,2023,20,2020,202020,20202030,541613,8742,54,541,87,8742
039627,FGI INDUSTRIES LTD,FGI,2025-12-31,2025,20,2010,201070,20107010,423720,5070,42,423,50,5070
039633,CONTEXT THERAPEUTICS INC,CNTX,2025-12-31,2025,35,3520,352020,35202010,325412,2834,32,325,28,2834
039636,EXSCIENTIA PLC,EXAI,2023-12-31,2023,35,3520,352010,35201010,325414,2836,32,325,28,2836
039663,MODIV INDUSTRIAL INC,MDV,2025-12-31,2025,60,6010,601010,60101010,531120,6798,53,531,67,6798
039680,GINKGO BIOWORKS HOLDINGS INC,DNA,2025-12-31,2025,35,3520,352030,35203010,541715,8731,54,541,87,8731
039683,PYXIS ONCOLOGY INC,PYXS,2025-12-31,2025,35,3520,352010,35201010,325414,2836,32,325,28,2836
039726,ARIS WATER SOLUTIN INC,ARIS.3,2024-12-31,2024,10,1010,101010,10101020,213112,1389,21,213,13,1389
039734,PARAGON 28 INC,FNA,2024-12-31,2024,35,3510,351010,35101010,339113,3842,33,339,38,3842
039756,PORTILLO'S INC,PTLO,2025-12-31,2025,25,2530,253010,25301040,722513,5812,72,722,58,5812
039782,SOFGEN PHARMA SA,PROCF,2023-12-31,2023,35,3520,352020,35202010,325412,2834,32,325,28,2834
039805,ARTERIS INC,AIP,2025-12-31,2025,45,4510,451030,45103020,513210,7372,51,513,73,7372
039806,XILIO THERAPEUTICS INC,XLO,2025-12-31,2025,35,3520,352010,35201010,325414,2836,32,325,28,2836
039811,RIVIAN AUTOMOTIVE INC,RIVN,2025-12-31,2025,25,2510,251020,25102010,336110,3711,33,336,37,3711
039815,WALLBOX NV,WBX,2025-12-31,2025,20,2010,201040,20104010,336320,3690,33,336,36,3690
039818,UDEMY INC,UDMY,2025-12-31,2025,25,2530,253020,25302010,519290,7370,51,519,73,7370
039820,ARHAUS INC,ARHS,2025-12-31,2025,25,2550,255040,25504060,449110,5712,44,449,57,5712
039822,GLOBALFOUNDRIES INC,GFS,2025-12-31,2025,45,4530,453010,45301020,334413,3674,33,334,36,3674
039823,SOLO BRANDS INC,SBDS,2025-12-31,2025,25,2520,252020,25202010,339920,3949,33,339,39,3949
039863,ONCONETIX INC,ONCO,2025-12-31,2025,35,3520,352010,35201010,325414,2836,32,325,28,2836
039869,ENTRADA THERAPUTIS INC,TRDA,2025-12-31,2025,35,3520,352010,35201010,325414,2836,32,325,28,2836
039872,AURA BIOSCIENCES INC,AURA,2025-12-31,2025,35,3520,352010,35201010,325414,2836,32,325,28,2836
039877,THE REAL GOOD FOOD CO INC,RGFC,2022-12-31,2022,30,3020,302020,30202030,311412,2030,31,311,20,2030
039907,2SEVENTY BIO INC,TSVT,2024-12-31,2024,35,3520,352010,35201010,325414,2836,32,325,28,2836
039941,JOURNEY MEDICAL CORPO,DERM,2025-12-31,2025,35,3520,352020,35202010,325412,2834,32,325,28,2834
039954,REDBOX ENTERTAINMENT INC,RDBX,2021-12-31,2021,50,5020,502020,50202010,532282,7841,53,532,78,7841
039961,SWEETGREEN INC,SG,2025-12-31,2025,25,2530,253010,25301040,722513,5812,72,722,58,5812
039962,LOYALTY VENTURES INC,LYLTQ,2021-12-31,2021,50,5020,502010,50201010,561499,7389,56,561,73,7389
040224,DRILLING TOOLS INTERNAT CORP,DTI,2025-12-31,2025,10,1010,101010,10101020,532490,7359,53,532,73,7359
040236,TENON MEDICAL INC,TNON,2025-12-31,2025,35,3510,351010,35101010,339113,3842,33,339,38,3842
040248,ORION OFFICE REIT INC,ONL,2025-12-31,2025,60,6010,601040,60104010,531120,6798,53,531,67,6798
040285,OCEANPAL INC,SVRN,2024-12-31,2024,20,2030,203030,20303010,483111,4412,48,483,44,4412
040305,SIDUS SPACE INC,SIDU,2025-12-31,2025,20,2010,201010,20101010,336414,3760,33,336,37,3760
040306,PROFRAC HOLDING CORP,ACDC,2025-12-31,2025,10,1010,101010,10101020,213112,1389,21,213,13,1389
040383,CRESCENT ENERGY CO,CRGY,2025-12-31,2025,10,1010,101020,10102020,002111,1311,00,002,13,1311
040417,DOUGLAS ELLIMAN INC,DOUG,2025-12-31,2025,60,6020,602010,60201040,531210,6531,53,531,65,6531
040460,PERASO INC,PRSO,2025-12-31,2025,45,4530,453010,45301020,334413,3674,33,334,36,3674
040492,SMART FOR LIFE INC,SMFL,2023-12-31,2023,30,3030,303020,30302010,325412,2834,32,325,28,2834
040605,BAUSCH & LOMB CORP,BLCO,2025-12-31,2025,35,3510,351010,35101020,339115,3851,33,339,38,3851
040610,ARCELLX INC,ACLX,2025-12-31,2025,35,3520,352010,35201010,325414,2836,32,325,28,2836
040645,LASER PHOTONICS CORP,LASE,2025-12-31,2025,20,2010,201060,20106020,003335,3540,00,003,35,3540
041050,EMBECTA CORP,EMBC,2025-09-30,2025,35,3510,351010,35101020,339113,3842,33,339,38,3842
041426,TREASURE GLOBAL INC,TGL,2025-06-30,2025,50,5020,502010,50201010,541511,7371,54,541,73,7371
041502,GLOBAL ENGINE GROUP HLDG LTD,GLE,2025-06-30,2025,45,4510,451020,45102010,541512,7370,54,541,73,7370
041507,GIGACLOUD TECHNOLOGY INC,GCT,2025-12-31,2025,25,2550,255010,25501010,449110,5961,44,449,59,5961
041545,STRIVE INC,ASST,2025-12-31,2025,35,3510,351010,35101010,523940,6282,52,523,62,6282
041615,PRIME MEDICINE INC,PRME,2025-12-31,2025,35,3520,352010,35201010,325414,2836,32,325,28,2836
041640,MOBILEYE GLOBAL INC,MBLY,2025-12-31,2025,25,2510,251010,25101010,513210,7372,51,513,73,7372
041687,DEFI DEVELOPMENT CORP,DFDV,2025-12-31,2025,40,4020,402020,40202010,522310,6163,52,522,61,6163
041797,TXO ENERGY PARTNERS LP,TXO,2025-12-31,2025,10,1010,101020,10102020,002111,1311,00,002,13,1311
041818,GE HEALTHCARE TECHNOLOGI INC,GEHC,2025-12-31,2025,35,3510,351010,35101010,334510,3845,33,334,38,3845
041835,MASTERBRAND INC,MBC,2025-12-31,2025,20,2010,201020,20102010,337110,2430,33,337,24,2430
041878,COYA THERAPEUTICS INC,COYA,2025-12-31,2025,35,3520,352010,35201010,325414,2836,32,325,28,2836
041953,NEURAXIS INC,NRXS,2025-12-31,2025,35,3510,351010,35101010,339112,3841,33,339,38,3841
041995,HESAI GROUP,HSAI,2025-12-31,2025,25,2510,251010,25101010,336320,3714,33,336,37,3714
041996,NEXTPOWER INC,NXT,2025-03-31,2024,20,2010,201040,20104010,335999,3690,33,335,36,3690
042033,ATMUS FILTRATION TECHNLS INC,ATMU,2025-12-31,2025,20,2010,201060,20106010,336390,3714,33,336,37,3714
042332,VCI GLOBAL LTD,VCIG,2024-12-31,2024,20,2020,202020,20202020,541611,8742,54,541,87,8742
042895,SOLOWIN HOLDINGS,AXG,2025-03-31,2024,40,4020,402030,40203020,523940,6282,52,523,62,6282
042984,AZITRA INC,AZTR,2025-12-31,2025,35,3520,352010,35201010,325414,2836,32,325,28,2836
042987,BRANCHOUT FOOD INC,BOF,2025-12-31,2025,30,3020,302020,30202030,003119,2090,00,003,20,2090
043057,PHINIA INC,PHIN,2025-12-31,2025,25,2510,251010,25101010,003363,3714,00,003,37,3714
043113,SHARKNINJA INC,SN,2025-12-31,2025,25,2520,252010,25201040,003352,3630,00,003,36,3630
043137,TURNSTONE BIOLOGICS CORP,TSBX,2024-12-31,2024,35,3520,352010,35201010,325414,2836,32,325,28,2836
043236,WK KELLOGG CO,KLG,2024-12-31,2024,30,3020,302020,30202030,311230,2040,31,311,20,2040
043285,ARM HOLDINGS PLC,ARM,2025-03-31,2024,45,4530,453010,45301020,334413,3674,33,334,36,3674
043363,TUNGRAY TECHNOLOGIES INC,TRSG,2024-12-31,2024,45,4520,452030,45203020,333248,3559,33,333,35,3559
043385,LEXEO THERAPEUTICS INC,LXEO,2025-12-31,2025,35,3520,352010,35201010,325414,2836,32,325,28,2836
043439,FENBO HOLDINGS LTD,FEBO,2024-12-31,2024,25,2520,252010,25201040,335210,3634,33,335,36,3634
043507,MACH NATURAL RESOURCES LP,MNR,2025-12-31,2025,10,1010,101020,10102020,002111,1311,00,002,13,1311
043521,NET LEASE OFFICE PROPERTIES,NLOP,2025-12-31,2025,60,6010,601040,60104010,531120,6798,53,531,67,6798
043524,RAYTECH HOLDING LTD,RAY,2025-03-31,2024,25,2550,255010,25501010,423690,5065,42,423,50,5065
043792,METAGENOMI THERAPEUTICS INC,MGX,2025-12-31,2025,35,3520,352010,35201010,325414,2836,32,325,28,2836
043843,KYVERNA THERAPEUTICS INC,KYTX,2025-12-31,2025,35,3520,352010,35201010,325414,2836,32,325,28,2836
045081,SERVE ROBOTICS INC,SERV,2025-12-31,2025,25,2530,253010,25301040,492210,4210,49,492,42,4210
045169,GE VERNOVA INC,GEV,2025-12-31,2025,20,2010,201040,20104020,333611,3510,33,333,35,3510
045232,CENTURI HOLDINGS INC,CTRI,2025-12-31,2025,20,2010,201030,20103010,237120,1623,23,237,16,1623
045265,LOAR HOLDINGS INC,LOAR,2025-12-31,2025,20,2010,201010,20101010,336413,3728,33,336,37,3728
045319,PROFICIENT AUTO LGISTICS INC,PAL,2025-12-31,2025,20,2030,203040,20304030,000484,4210,00,000,42,4210
045351,JINXIN TECHNO HOLDNG CO -ADR,NAMI,2024-12-31,2024,25,2530,253020,25302010,000611,8200,00,000,82,8200
045388,INHIBRX BIOSCIENCES INC,INBX,2025-12-31,2025,35,3520,352010,35201010,325414,2836,32,325,28,2836
045445,LANDBRIDGE CO LLC,LB,2025-12-31,2025,60,6020,602010,60201020,533110,6792,53,533,67,6792
045461,NIP GROUP INC -ADR,NIPG,2024-12-31,2024,50,5020,502020,50202010,711211,7900,71,711,79,7900
045542,OMS ENERGY TECHNOLOGIES INC,OMSE,2025-03-31,2024,10,1010,101010,10101020,333132,3533,33,333,35,3533
045686,CALLAN JMB INC,CJMB,2025-12-31,2025,20,2030,203010,20301010,488991,4700,48,488,47,4700
045711,MAZE THERAPEUTICS INC,MAZE,2025-12-31,2025,35,3520,352020,35202010,325412,2834,32,325,28,2834
045775,SMITHFIELD FOODS INC,SFD,2025-12-31,2025,30,3020,302020,30202030,003116,2000,00,003,20,2000
045785,BETA BIONICS INC,BBNX,2025-12-31,2025,35,3510,351010,35101010,339112,3841,33,339,38,3841
045802,JFB CONSTRUCTION HOLDINGS,JFB,2025-12-31,2025,20,2010,201030,20103010,002362,1540,00,002,15,1540
050297,SAFE PRO GROUP INC,SPAI,2025-12-31,2025,20,2010,201010,20101010,339113,3842,33,339,38,3842
050389,LINEAGE INC,LINE,2025-12-31,2025,60,6010,601025,60102510,531130,6798,53,531,67,6798
050517,ZENAS BIOPHARMA INC,ZBIO,2025-12-31,2025,35,3520,352010,35201010,325414,2836,32,325,28,2836
050619,FRONTVIEW REIT INC,FVR,2025-12-31,2025,60,6010,601070,60107010,531120,6798,53,531,67,6798
050682,CAMP4 THERAPEUTICS CORP,CAMP,2025-12-31,2025,35,3520,352010,35201010,325414,2836,32,325,28,2836
050688,AMENTUM HOLDINGS INC,AMTM,2025-09-30,2025,20,2020,202020,20202020,000541,8700,00,000,87,8700
050721,CURBLINE PROPERTIES CORP,CURB,2025-12-31,2025,60,6010,601070,60107010,531120,6798,53,531,67,6798
050763,SEPTERNA INC,SEPN,2025-12-31,2025,35,3520,352020,35202010,325412,2834,32,325,28,2834
051058,RESOLUTE HOLDINGS MANAGEMENT,RHLD,2025-12-31,2025,20,2020,202020,20202020,334112,3572,33,334,35,3572
051139,COREWEAVE INC,CRWV,2025-12-31,2025,45,4510,451020,45102030,518210,7370,51,518,73,7370
051497,HINGE HEALTH INC,HNGE,2025-12-31,2025,35,3510,351020,35102015,518210,7370,51,518,73,7370
051654,ELITE EXPRESS HOLDING INC,ETS,2025-11-30,2025,20,2030,203040,20304030,004841,4210,00,004,42,4210
051747,VOYAGER TECHNOLOGIES INC,VOYG,2025-12-31,2025,20,2010,201010,20101010,033641,3760,03,033,37,3760
060707,AMBIQ MICRO INC,AMBQ,2025-12-31,2025,45,4530,453010,45301020,334413,3674,33,334,36,3674
060800,SINCLAIR INC,SBGI,2025-12-31,2025,50,5020,502010,50201020,516120,4833,51,516,48,4833
060801,SOCKET MOBILE INC,SCKT,2025-12-31,2025,45,4520,452020,45202030,334220,3663,33,334,36,3663
060839,POINDEXTER (JB) & CO INC,9101B,2011-12-31,2011,25,2510,251010,25101010,336211,3713,33,336,37,3713
060846,TRANSWITCH CORP,TXCCQ,2012-12-31,2012,45,4530,453010,45301020,999990,9995,99,999,99,9995
060900,DISH NETWORK CORP,DISH,2022-12-31,2022,50,5020,502010,50201030,516210,4841,51,516,48,4841
060923,DAVE & BUSTER'S ENTMT INC,PLAY,2025-01-31,2024,25,2530,253010,25301030,713990,7990,71,713,79,7990
060979,WABTEC CORP,WAB,2025-12-31,2025,20,2010,201060,20106010,336510,3743,33,336,37,3743
061028,CLIMB GLOBAL SOLUTIONS INC,CLMB,2025-12-31,2025,45,4520,452030,45203030,423430,5045,42,423,50,5045
061030,DESWELL INDUSTRIES INC,DSWL,2025-03-31,2024,45,4520,452030,45203020,334310,3651,33,334,36,3651
061034,TEEKAY CORPORATION LTD,TK,2025-12-31,2025,10,1010,101020,10102040,483111,4412,48,483,44,4412
061061,CONTINUCARE CORP,CNU,2011-06-30,2011,35,3510,351020,35102015,621498,8093,62,621,80,8093
061077,GSE SYSTEMS INC,GVP,2023-12-31,2023,45,4510,451030,45103010,561312,7361,56,561,73,7361
061163,SUNSTONE HOTEL INVESTORS INC,SHO,2025-12-31,2025,60,6010,601030,60103010,531120,6798,53,531,67,6798
061179,KFORCE INC,KFRC,2025-12-31,2025,20,2020,202020,20202010,561320,7363,56,561,73,7363
061188,SERVICE PROPERTIES TRUST,SVC,2025-12-31,2025,60,6010,601030,60103010,531120,6798,53,531,67,6798
061214,ASML HOLDING NV,ASML,2025-12-31,2025,45,4530,453010,45301010,333242,3559,33,333,35,3559
061236,GATEWAY ENERGY CORP,GNRG,2012-12-31,2012,10,1010,101020,10102040,221210,4923,22,221,49,4923
061285,FG NEXUS INC,FGNX,2025-12-31,2025,40,4030,403010,40301040,333310,3861,33,333,38,3861
061321,SMITH MICRO SOFTWARE INC,SMSI,2025-12-31,2025,45,4510,451030,45103010,513210,7372,51,513,73,7372
061325,PEDIATRIX MEDICAL GROUP INC,MD,2025-12-31,2025,35,3510,351020,35102015,621111,8011,62,621,80,8011
061350,CRAY INC,CRAY,2018-12-31,2018,45,4520,452020,45202030,334111,3571,33,334,35,3571
061399,MYRIAD GENETICS INC,MYGN,2025-12-31,2025,35,3520,352010,35201010,325413,2835,32,325,28,2835
061407,APAC CUSTOMER SERVICES INC,APAC.1,2010-12-31,2010,20,2020,202010,20201060,561422,7389,56,561,73,7389
061408,HANOVER INSURANCE GROUP INC,THG,2025-12-31,2025,40,4030,403010,40301040,524126,6331,52,524,63,6331
061409,DIAMOND OFFSHRE DRILLING INC,DO,2023-12-31,2023,10,1010,101010,10101010,213111,1381,21,213,13,1381
061420,POOL CORP,POOL,2025-12-31,2025,25,2550,255010,25501010,423910,5090,42,423,50,5090
